movieId,title,genres,year,title_clean,genre_list,movie_idx
44974,Hard Candy (2005),Drama|Thriller,2005.0,Hard Candy,"['Drama', 'Thriller']",1804
45081,Silent Hill (2006),Fantasy|Horror|Thriller,2006.0,Silent Hill,"['Fantasy', 'Horror', 'Thriller']",1805
45186,Mission: Impossible III (2006),Action|Adventure|Thriller,2006.0,Mission: Impossible III,"['Action', 'Adventure', 'Thriller']",1806
45431,Over the Hedge (2006),Adventure|Animation|Children|Comedy,2006.0,Over the Hedge,"['Adventure', 'Animation', 'Children', 'Comedy']",1807
45447,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,2006.0,"Da Vinci Code, The","['Drama', 'Mystery', 'Thriller']",1808
45499,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller,2006.0,X-Men: The Last Stand,"['Action', 'Sci-Fi', 'Thriller']",1809
45501,"Break-Up, The (2006)",Comedy|Drama|Romance,2006.0,"Break-Up, The","['Comedy', 'Drama', 'Romance']",1810
45517,Cars (2006),Animation|Children|Comedy,2006.0,Cars,"['Animation', 'Children', 'Comedy']",1811
45666,Nacho Libre (2006),Comedy,2006.0,Nacho Libre,['Comedy'],1812
45668,"Lake House, The (2006)",Drama|Fantasy|Romance,2006.0,"Lake House, The","['Drama', 'Fantasy', 'Romance']",1813
45672,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance,2006.0,Click,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance']",1814
45720,"Devil Wears Prada, The (2006)",Comedy|Drama,2006.0,"Devil Wears Prada, The","['Comedy', 'Drama']",1815
45722,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy,2006.0,Pirates of the Caribbean: Dead Man's Chest,"['Action', 'Adventure', 'Fantasy']",1816
45728,Clerks II (2006),Comedy,2006.0,Clerks II,['Comedy'],1817
45880,Marie Antoinette (2006),Drama|Romance,2006.0,Marie Antoinette,"['Drama', 'Romance']",1818
45950,"Inconvenient Truth, An (2006)",Documentary,2006.0,"Inconvenient Truth, An",['Documentary'],1819
46335,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",Action|Crime|Drama|Thriller,2006.0,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The)","['Action', 'Crime', 'Drama', 'Thriller']",1820
46530,Superman Returns (2006),Action|Adventure|Sci-Fi|IMAX,2006.0,Superman Returns,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",1821
46578,Little Miss Sunshine (2006),Adventure|Comedy|Drama,2006.0,Little Miss Sunshine,"['Adventure', 'Comedy', 'Drama']",1822
46723,Babel (2006),Drama|Thriller,2006.0,Babel,"['Drama', 'Thriller']",1823
46965,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller,2006.0,Snakes on a Plane,"['Action', 'Comedy', 'Horror', 'Thriller']",1824
46970,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy,2006.0,Talladega Nights: The Ballad of Ricky Bobby,"['Action', 'Comedy']",1825
46972,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX,2006.0,Night at the Museum,"['Action', 'Comedy', 'Fantasy', 'IMAX']",1826
46976,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance,2006.0,Stranger than Fiction,"['Comedy', 'Drama', 'Fantasy', 'Romance']",1827
47044,Miami Vice (2006),Action|Crime|Drama|Thriller,2006.0,Miami Vice,"['Action', 'Crime', 'Drama', 'Thriller']",1828
47099,"Pursuit of Happyness, The (2006)",Drama,2006.0,"Pursuit of Happyness, The",['Drama'],1829
47200,Crank (2006),Action|Thriller,2006.0,Crank,"['Action', 'Thriller']",1830
47518,Accepted (2006),Comedy,2006.0,Accepted,['Comedy'],1831
47610,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance,2006.0,"Illusionist, The","['Drama', 'Fantasy', 'Mystery', 'Romance']",1832
47629,The Queen (2006),Drama,2006.0,The Queen,['Drama'],1833
47997,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller,2006.0,Idiocracy,"['Adventure', 'Comedy', 'Sci-Fi', 'Thriller']",1834
48043,"Fountain, The (2006)",Drama|Fantasy|Romance,2006.0,"Fountain, The","['Drama', 'Fantasy', 'Romance']",1835
48082,"Science of Sleep, The (La science des rêves) (2006)",Comedy|Drama|Fantasy|Romance,2006.0,"Science of Sleep, The (La science des rêves)","['Comedy', 'Drama', 'Fantasy', 'Romance']",1836
48304,Apocalypto (2006),Adventure|Drama|Thriller,2006.0,Apocalypto,"['Adventure', 'Drama', 'Thriller']",1837
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy,2006.0,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,['Comedy'],1838
48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller,2006.0,"Pan's Labyrinth (Laberinto del fauno, El)","['Drama', 'Fantasy', 'Thriller']",1839
48516,"Departed, The (2006)",Crime|Drama|Thriller,2006.0,"Departed, The","['Crime', 'Drama', 'Thriller']",1840
48738,"Last King of Scotland, The (2006)",Drama|Thriller,2006.0,"Last King of Scotland, The","['Drama', 'Thriller']",1841
48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller,2006.0,Children of Men,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",1842
48780,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,2006.0,"Prestige, The","['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",1843
48783,Flags of Our Fathers (2006),Drama|War,2006.0,Flags of Our Fathers,"['Drama', 'War']",1844
48877,Saw III (2006),Crime|Horror|Thriller,2006.0,Saw III,"['Crime', 'Horror', 'Thriller']",1845
49272,Casino Royale (2006),Action|Adventure|Thriller,2006.0,Casino Royale,"['Action', 'Adventure', 'Thriller']",1846
49274,Happy Feet (2006),Adventure|Animation|Children|Comedy|IMAX,2006.0,Happy Feet,"['Adventure', 'Animation', 'Children', 'Comedy', 'IMAX']",1847
49278,Déjà Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller,2006.0,Déjà Vu (Deja Vu),"['Action', 'Sci-Fi', 'Thriller']",1848
49286,"Holiday, The (2006)",Comedy|Romance,2006.0,"Holiday, The","['Comedy', 'Romance']",1849
49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,2006.0,Blood Diamond,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller', 'War']",1850
49649,Eragon (2006),Action|Adventure|Fantasy,2006.0,Eragon,"['Action', 'Adventure', 'Fantasy']",1851
49651,Rocky Balboa (2006),Action|Drama,2006.0,Rocky Balboa,"['Action', 'Drama']",1852
50068,Letters from Iwo Jima (2006),Drama|War,2006.0,Letters from Iwo Jima,"['Drama', 'War']",1853
50794,Smokin' Aces (2006),Action|Crime|Drama|Thriller,2006.0,Smokin' Aces,"['Action', 'Crime', 'Drama', 'Thriller']",1854
50872,Ratatouille (2007),Animation|Children|Drama,2007.0,Ratatouille,"['Animation', 'Children', 'Drama']",1855
51077,Ghost Rider (2007),Action|Fantasy|Thriller,2007.0,Ghost Rider,"['Action', 'Fantasy', 'Thriller']",1856
51084,Music and Lyrics (2007),Comedy|Romance,2007.0,Music and Lyrics,"['Comedy', 'Romance']",1857
51086,"Number 23, The (2007)",Drama|Mystery|Thriller,2007.0,"Number 23, The","['Drama', 'Mystery', 'Thriller']",1858
51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,2007.0,Hot Fuzz,"['Action', 'Comedy', 'Crime', 'Mystery']",1859
51412,Next (2007),Action|Sci-Fi|Thriller,2007.0,Next,"['Action', 'Sci-Fi', 'Thriller']",1860
51540,Zodiac (2007),Crime|Drama|Thriller,2007.0,Zodiac,"['Crime', 'Drama', 'Thriller']",1861
51662,300 (2007),Action|Fantasy|War|IMAX,2007.0,300,"['Action', 'Fantasy', 'War', 'IMAX']",1862
51935,Shooter (2007),Action|Drama|Thriller,2007.0,Shooter,"['Action', 'Drama', 'Thriller']",1863
52245,Blades of Glory (2007),Comedy|Romance,2007.0,Blades of Glory,"['Comedy', 'Romance']",1864
52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller,2007.0,Grindhouse,"['Action', 'Crime', 'Horror', 'Sci-Fi', 'Thriller']",1865
52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi,2007.0,Meet the Robinsons,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Sci-Fi']",1866
52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller,2007.0,Sunshine,"['Adventure', 'Drama', 'Sci-Fi', 'Thriller']",1867
52435,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical,1966.0,How the Grinch Stole Christmas!,"['Animation', 'Comedy', 'Fantasy', 'Musical']",1868
52458,Disturbia (2007),Drama|Thriller,2007.0,Disturbia,"['Drama', 'Thriller']",1869
52604,Fracture (2007),Crime|Drama|Mystery|Thriller,2007.0,Fracture,"['Crime', 'Drama', 'Mystery', 'Thriller']",1870
52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX,2007.0,Spider-Man 3,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'IMAX']",1871
52973,Knocked Up (2007),Comedy|Drama|Romance,2007.0,Knocked Up,"['Comedy', 'Drama', 'Romance']",1872
52975,Hairspray (2007),Comedy|Drama|Musical,2007.0,Hairspray,"['Comedy', 'Drama', 'Musical']",1873
53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller,2007.0,28 Weeks Later,"['Horror', 'Sci-Fi', 'Thriller']",1874
53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy,2007.0,Shrek the Third,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",1875
53125,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy,2007.0,Pirates of the Caribbean: At World's End,"['Action', 'Adventure', 'Comedy', 'Fantasy']",1876
53322,Ocean's Thirteen (2007),Crime|Thriller,2007.0,Ocean's Thirteen,"['Crime', 'Thriller']",1877
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,2007.0,Fantastic Four: Rise of the Silver Surfer,"['Action', 'Adventure', 'Sci-Fi']",1878
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller,2007.0,Death Proof,"['Action', 'Adventure', 'Crime', 'Horror', 'Thriller']",1879
53894,Sicko (2007),Documentary|Drama,2007.0,Sicko,"['Documentary', 'Drama']",1880
53953,1408 (2007),Drama|Horror|Thriller,2007.0,1408,"['Drama', 'Horror', 'Thriller']",1881
53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller,2007.0,Live Free or Die Hard,"['Action', 'Adventure', 'Crime', 'Thriller']",1882
53993,Evan Almighty (2007),Comedy|Fantasy,2007.0,Evan Almighty,"['Comedy', 'Fantasy']",1883
53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX,2007.0,Transformers,"['Action', 'Sci-Fi', 'Thriller', 'IMAX']",1884
54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX,2007.0,Harry Potter and the Order of the Phoenix,"['Adventure', 'Drama', 'Fantasy', 'IMAX']",1885
54004,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance,2007.0,I Now Pronounce You Chuck and Larry,"['Comedy', 'Romance']",1886
54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance,2007.0,Across the Universe,"['Drama', 'Fantasy', 'Musical', 'Romance']",1887
54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance,2007.0,Stardust,"['Adventure', 'Comedy', 'Fantasy', 'Romance']",1888
54272,"Simpsons Movie, The (2007)",Animation|Comedy,2007.0,"Simpsons Movie, The","['Animation', 'Comedy']",1889
54286,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,2007.0,"Bourne Ultimatum, The","['Action', 'Crime', 'Thriller']",1890
54503,Superbad (2007),Comedy,2007.0,Superbad,['Comedy'],1891
54881,"King of Kong, The (2007)",Documentary,2007.0,"King of Kong, The",['Documentary'],1892
54995,Planet Terror (2007),Action|Horror|Sci-Fi,2007.0,Planet Terror,"['Action', 'Horror', 'Sci-Fi']",1893
54997,3:10 to Yuma (2007),Action|Crime|Drama|Western,2007.0,3:10 to Yuma,"['Action', 'Crime', 'Drama', 'Western']",1894
54999,Shoot 'Em Up (2007),Action|Comedy|Crime,2007.0,Shoot 'Em Up,"['Action', 'Comedy', 'Crime']",1895
55052,Atonement (2007),Drama|Romance|War,2007.0,Atonement,"['Drama', 'Romance', 'War']",1896
55118,Eastern Promises (2007),Crime|Drama|Thriller,2007.0,Eastern Promises,"['Crime', 'Drama', 'Thriller']",1897
55232,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller,2007.0,Resident Evil: Extinction,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",1898
55247,Into the Wild (2007),Action|Adventure|Drama,2007.0,Into the Wild,"['Action', 'Adventure', 'Drama']",1899
55269,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama,2007.0,"Darjeeling Limited, The","['Adventure', 'Comedy', 'Drama']",1900
55276,Michael Clayton (2007),Drama|Thriller,2007.0,Michael Clayton,"['Drama', 'Thriller']",1901
55282,30 Days of Night (2007),Horror|Thriller,2007.0,30 Days of Night,"['Horror', 'Thriller']",1902
55290,Gone Baby Gone (2007),Crime|Drama|Mystery,2007.0,Gone Baby Gone,"['Crime', 'Drama', 'Mystery']",1903
55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western,2007.0,"Assassination of Jesse James by the Coward Robert Ford, The","['Crime', 'Drama', 'Western']",1904
55442,Persepolis (2007),Animation|Drama,2007.0,Persepolis,"['Animation', 'Drama']",1905
55721,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,2007.0,Elite Squad (Tropa de Elite),"['Action', 'Crime', 'Drama', 'Thriller']",1906
55765,American Gangster (2007),Crime|Drama|Thriller,2007.0,American Gangster,"['Crime', 'Drama', 'Thriller']",1907
55768,Bee Movie (2007),Animation|Comedy,2007.0,Bee Movie,"['Animation', 'Comedy']",1908
55820,No Country for Old Men (2007),Crime|Drama,2007.0,No Country for Old Men,"['Crime', 'Drama']",1909
55830,Be Kind Rewind (2008),Comedy,2008.0,Be Kind Rewind,['Comedy'],1910
56145,"Mist, The (2007)",Horror|Sci-Fi,2007.0,"Mist, The","['Horror', 'Sci-Fi']",1911
56152,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance,2007.0,Enchanted,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'Musical', 'Romance']",1912
56171,"Golden Compass, The (2007)",Adventure|Children|Fantasy,2007.0,"Golden Compass, The","['Adventure', 'Children', 'Fantasy']",1913
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,2007.0,I Am Legend,"['Action', 'Horror', 'Sci-Fi', 'Thriller', 'IMAX']",1914
56251,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi,2007.0,Futurama: Bender's Big Score,"['Animation', 'Comedy', 'Sci-Fi']",1915
56367,Juno (2007),Comedy|Drama|Romance,2007.0,Juno,"['Comedy', 'Drama', 'Romance']",1916
56587,"Bucket List, The (2007)",Comedy|Drama,2007.0,"Bucket List, The","['Comedy', 'Drama']",1917
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller,2007.0,Sweeney Todd: The Demon Barber of Fleet Street,"['Drama', 'Horror', 'Musical', 'Thriller']",1918
56775,National Treasure: Book of Secrets (2007),Action|Adventure,2007.0,National Treasure: Book of Secrets,"['Action', 'Adventure']",1919
56782,There Will Be Blood (2007),Drama|Western,2007.0,There Will Be Blood,"['Drama', 'Western']",1920
56941,P.S. I Love You (2007),Comedy|Drama|Romance,2007.0,P.S. I Love You,"['Comedy', 'Drama', 'Romance']",1921
56949,27 Dresses (2008),Comedy|Romance,2008.0,27 Dresses,"['Comedy', 'Romance']",1922
57368,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller,2008.0,Cloverfield,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']",1923
57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",Animation|Comedy|Drama|Romance|Sci-Fi,2006.0,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo)","['Animation', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']",1924
57640,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi,2008.0,Hellboy II: The Golden Army,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",1925
57669,In Bruges (2008),Comedy|Crime|Drama|Thriller,2008.0,In Bruges,"['Comedy', 'Crime', 'Drama', 'Thriller']",1926
58025,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller,2008.0,Jumper,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Thriller']",1927
58047,"Definitely, Maybe (2008)",Comedy|Drama|Romance,2008.0,"Definitely, Maybe","['Comedy', 'Drama', 'Romance']",1928
58156,Semi-Pro (2008),Comedy,2008.0,Semi-Pro,['Comedy'],1929
58293,"10,000 BC (2008)",Adventure|Romance|Thriller,2008.0,"10,000 BC","['Adventure', 'Romance', 'Thriller']",1930
58295,"Bank Job, The (2008)",Action|Crime|Thriller,2008.0,"Bank Job, The","['Action', 'Crime', 'Thriller']",1931
58559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,2008.0,"Dark Knight, The","['Action', 'Crime', 'Drama', 'IMAX']",1932
58803,21 (2008),Crime|Drama|Romance|Thriller,2008.0,21,"['Crime', 'Drama', 'Romance', 'Thriller']",1933
58998,Forgetting Sarah Marshall (2008),Comedy|Romance,2008.0,Forgetting Sarah Marshall,"['Comedy', 'Romance']",1934
59022,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy,2008.0,Harold & Kumar Escape from Guantanamo Bay,"['Adventure', 'Comedy']",1935
59258,Baby Mama (2008),Comedy,2008.0,Baby Mama,['Comedy'],1936
59315,Iron Man (2008),Action|Adventure|Sci-Fi,2008.0,Iron Man,"['Action', 'Adventure', 'Sci-Fi']",1937
59369,Taken (2008),Action|Crime|Drama|Thriller,2008.0,Taken,"['Action', 'Crime', 'Drama', 'Thriller']",1938
59387,"Fall, The (2006)",Adventure|Drama|Fantasy,2006.0,"Fall, The","['Adventure', 'Drama', 'Fantasy']",1939
59501,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy,2008.0,"Chronicles of Narnia: Prince Caspian, The","['Adventure', 'Children', 'Fantasy']",1940
59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi,2008.0,Indiana Jones and the Kingdom of the Crystal Skull,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",1941
59725,Sex and the City (2008),Comedy|Romance,2008.0,Sex and the City,"['Comedy', 'Romance']",1942
59784,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX,2008.0,Kung Fu Panda,"['Action', 'Animation', 'Children', 'Comedy', 'IMAX']",1943
59900,You Don't Mess with the Zohan (2008),Comedy,2008.0,You Don't Mess with the Zohan,['Comedy'],1944
60040,"Incredible Hulk, The (2008)",Action|Sci-Fi,2008.0,"Incredible Hulk, The","['Action', 'Sci-Fi']",1945
60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,2008.0,WALL·E,"['Adventure', 'Animation', 'Children', 'Romance', 'Sci-Fi']",1946
60072,Wanted (2008),Action|Thriller,2008.0,Wanted,"['Action', 'Thriller']",1947
60074,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy,2008.0,Hancock,"['Action', 'Adventure', 'Comedy', 'Crime', 'Fantasy']",1948
60126,Get Smart (2008),Action|Comedy,2008.0,Get Smart,"['Action', 'Comedy']",1949
60397,Mamma Mia! (2008),Comedy|Musical|Romance,2008.0,Mamma Mia!,"['Comedy', 'Musical', 'Romance']",1950
60684,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX,2009.0,Watchmen,"['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller', 'IMAX']",1951
60756,Step Brothers (2008),Comedy,2008.0,Step Brothers,['Comedy'],1952
60950,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance,2008.0,Vicky Cristina Barcelona,"['Comedy', 'Drama', 'Romance']",1953
61024,Pineapple Express (2008),Action|Comedy|Crime,2008.0,Pineapple Express,"['Action', 'Comedy', 'Crime']",1954
61132,Tropic Thunder (2008),Action|Adventure|Comedy|War,2008.0,Tropic Thunder,"['Action', 'Adventure', 'Comedy', 'War']",1955
61240,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance,2008.0,Let the Right One In (Låt den rätte komma in),"['Drama', 'Fantasy', 'Horror', 'Romance']",1956
61250,"House Bunny, The (2008)",Comedy,2008.0,"House Bunny, The",['Comedy'],1957
61323,Burn After Reading (2008),Comedy|Crime|Drama,2008.0,Burn After Reading,"['Comedy', 'Crime', 'Drama']",1958
62155,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Romance,2008.0,Nick and Norah's Infinite Playlist,"['Comedy', 'Drama', 'Romance']",1959
62374,Body of Lies (2008),Action|Drama|Thriller,2008.0,Body of Lies,"['Action', 'Drama', 'Thriller']",1960
62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance,2008.0,Zack and Miri Make a Porno,"['Comedy', 'Drama', 'Romance']",1961
62849,RocknRolla (2008),Action|Crime,2008.0,RocknRolla,"['Action', 'Crime']",1962
62999,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy|IMAX,2008.0,Madagascar: Escape 2 Africa,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'IMAX']",1963
63082,Slumdog Millionaire (2008),Crime|Drama|Romance,2008.0,Slumdog Millionaire,"['Crime', 'Drama', 'Romance']",1964
63113,Quantum of Solace (2008),Action|Adventure|Thriller,2008.0,Quantum of Solace,"['Action', 'Adventure', 'Thriller']",1965
63131,Role Models (2008),Comedy,2008.0,Role Models,['Comedy'],1966
63859,Bolt (2008),Action|Adventure|Animation|Children|Comedy,2008.0,Bolt,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy']",1967
63876,Milk (2008),Drama,2008.0,Milk,['Drama'],1968
63992,Twilight (2008),Drama|Fantasy|Romance|Thriller,2008.0,Twilight,"['Drama', 'Fantasy', 'Romance', 'Thriller']",1969
64614,Gran Torino (2008),Crime|Drama,2008.0,Gran Torino,"['Crime', 'Drama']",1970
64716,Seven Pounds (2008),Drama,2008.0,Seven Pounds,['Drama'],1971
64839,"Wrestler, The (2008)",Drama,2008.0,"Wrestler, The",['Drama'],1972
64957,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance,2008.0,"Curious Case of Benjamin Button, The","['Drama', 'Fantasy', 'Mystery', 'Romance']",1973
64969,Yes Man (2008),Comedy,2008.0,Yes Man,['Comedy'],1974
64983,Valkyrie (2008),Drama|Thriller|War,2008.0,Valkyrie,"['Drama', 'Thriller', 'War']",1975
65088,Bedtime Stories (2008),Adventure|Children|Comedy,2008.0,Bedtime Stories,"['Adventure', 'Children', 'Comedy']",1976
65230,Marley & Me (2008),Comedy|Drama,2008.0,Marley & Me,"['Comedy', 'Drama']",1977
65261,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy,2008.0,Ponyo (Gake no ue no Ponyo),"['Adventure', 'Animation', 'Children', 'Fantasy']",1978
65514,Ip Man (2008),Action|Drama|War,2008.0,Ip Man,"['Action', 'Drama', 'War']",1979
66097,Coraline (2009),Animation|Fantasy|Thriller,2009.0,Coraline,"['Animation', 'Fantasy', 'Thriller']",1980
66203,He's Just Not That Into You (2009),Comedy|Drama|Romance,2009.0,He's Just Not That Into You,"['Comedy', 'Drama', 'Romance']",1981
66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,2008.0,Dr. Horrible's Sing-Along Blog,"['Comedy', 'Drama', 'Musical', 'Sci-Fi']",1982
67087,"I Love You, Man (2009)",Comedy,2009.0,"I Love You, Man",['Comedy'],1983
67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller,2009.0,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor)","['Crime', 'Drama', 'Mystery', 'Thriller']",1984
67734,Adventureland (2009),Comedy|Drama,2009.0,Adventureland,"['Comedy', 'Drama']",1985
67923,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller,2009.0,"Fast & Furious (Fast and the Furious 4, The)","['Action', 'Crime', 'Drama', 'Thriller']",1986
68135,17 Again (2009),Comedy|Drama,2009.0,17 Again,"['Comedy', 'Drama']",1987
68157,Inglourious Basterds (2009),Action|Drama|War,2009.0,Inglourious Basterds,"['Action', 'Drama', 'War']",1988
68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,2009.0,Moon,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",1989
68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,2009.0,X-Men Origins: Wolverine,"['Action', 'Sci-Fi', 'Thriller']",1990
68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,2009.0,Star Trek,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",1991
68554,Angels & Demons (2009),Crime|Drama|Mystery|Thriller,2009.0,Angels & Demons,"['Crime', 'Drama', 'Mystery', 'Thriller']",1992
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,2009.0,Terminator Salvation,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",1993
68793,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX,2009.0,Night at the Museum: Battle of the Smithsonian,"['Action', 'Comedy', 'IMAX']",1994
68954,Up (2009),Adventure|Animation|Children|Drama,2009.0,Up,"['Adventure', 'Animation', 'Children', 'Drama']",1995
69122,"Hangover, The (2009)",Comedy|Crime,2009.0,"Hangover, The","['Comedy', 'Crime']",1996
69406,"Proposal, The (2009)",Comedy|Romance,2009.0,"Proposal, The","['Comedy', 'Romance']",1997
69481,"Hurt Locker, The (2008)",Action|Drama|Thriller|War,2008.0,"Hurt Locker, The","['Action', 'Drama', 'Thriller', 'War']",1998
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,2009.0,Transformers: Revenge of the Fallen,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",1999
69644,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance,2009.0,Ice Age: Dawn of the Dinosaurs,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Romance']",2000
69757,(500) Days of Summer (2009),Comedy|Drama|Romance,2009.0,(500) Days of Summer,"['Comedy', 'Drama', 'Romance']",2001
69784,Brüno (Bruno) (2009),Comedy,2009.0,Brüno (Bruno),['Comedy'],2002
69844,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX,2009.0,Harry Potter and the Half-Blood Prince,"['Adventure', 'Fantasy', 'Mystery', 'Romance', 'IMAX']",2003
69951,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy,2009.0,"Imaginarium of Doctor Parnassus, The","['Drama', 'Fantasy']",2004
70183,"Ugly Truth, The (2009)",Comedy|Drama|Romance,2009.0,"Ugly Truth, The","['Comedy', 'Drama', 'Romance']",2005
